800 lat long pcc pcn mem st bw sd cost service task
304 44.654136 10.918169 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
305 44.651868 10.919224 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
306 44.628088 10.916608 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
307 44.647459 10.922236 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
308 44.626559 10.927149 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
309 44.636656 10.874929 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
310 44.606329 10.970405 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
311 44.614015 10.951830 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
312 44.747142 10.976170 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
313 44.624878 10.930252 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
314 44.656419 10.909598 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
315 44.628273 10.918385 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
316 44.882211 11.059934 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
317 44.683930 10.869963 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
318 44.629552 10.902643 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
319 44.634261 10.870183 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
320 44.616847 10.909007 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
321 44.679100 11.030249 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
322 44.651670 10.894234 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
323 44.638668 10.897724 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
324 44.646353 10.922097 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
325 44.647028 10.899999 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
326 44.640370 10.942235 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
327 44.656842 10.944167 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
328 44.630360 10.921717 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
329 44.656819 10.911915 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
330 44.634377 10.894371 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
331 44.627169 10.922451 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
332 44.839309 11.305532 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
333 44.689256 10.920358 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
334 44.626159 10.928194 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
335 44.645292 10.941505 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
336 44.652905 10.932157 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
337 44.664070 10.922878 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
338 44.661399 10.965329 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
339 44.636715 10.935783 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
340 44.628203 10.940386 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
341 44.555647 10.793730 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
342 44.622621 10.975875 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
343 44.622406 10.890925 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
344 44.633486 10.917572 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
345 44.646389 10.918171 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
346 44.657019 10.893371 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
347 44.640218 10.913038 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
348 44.639584 10.954861 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
349 44.656001 10.892861 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
350 44.831965 11.292386 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
351 44.874220 11.131523 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
352 44.600294 10.976759 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
353 44.619935 10.923400 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
354 44.659110 10.970314 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
355 44.650847 10.960200 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
356 44.662057 10.942532 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
357 44.659639 10.875012 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
358 44.638905 10.945953 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
359 44.660299 10.894826 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
360 44.808582 10.837993 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
361 44.630057 10.914521 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
362 44.651192 10.963191 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
363 44.629683 10.924988 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
364 44.635215 10.970154 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
365 44.609587 10.864279 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
366 44.608845 10.865446 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
367 44.560000 11.026496 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
368 44.658690 10.932794 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
369 44.637135 10.912478 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
370 44.877803 11.073044 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
371 44.636749 10.932037 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
372 44.635689 10.913056 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
373 44.655725 10.924865 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
374 44.653254 10.932656 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
375 44.670308 11.043170 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
376 44.643300 10.920191 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
377 44.691359 10.846343 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
378 44.656430 10.935697 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
379 44.641647 10.957794 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
380 44.594598 10.958338 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
381 44.653310 10.921860 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
382 44.634501 10.918805 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
383 44.626534 10.941492 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
384 44.562515 10.846061 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
385 44.726204 11.040994 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
386 44.536092 10.785718 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
387 44.645877 10.928974 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
388 44.632991 10.950615 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
389 44.633702 10.918978 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
390 44.661768 10.943031 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
391 44.649759 10.900387 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
392 44.645606 10.841911 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
393 44.646676 10.924996 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
394 44.620544 10.884007 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
395 44.629604 10.975063 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
396 44.350279 10.570652 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
397 44.654831 10.929634 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
398 44.673515 11.012144 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
399 44.593203 10.947346 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
400 44.613327 10.938955 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
401 44.648069 10.922534 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
402 44.650462 10.919184 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
403 44.530164 10.863294 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
404 44.623070 10.913917 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
405 44.636922 10.972156 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
406 44.647465 10.926259 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
407 44.661734 10.894775 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
408 44.578293 10.842339 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
409 44.884469 11.059152 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
410 44.641623 10.913198 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
411 44.710831 10.893089 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
412 44.630149 10.923425 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
413 44.620512 10.912136 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
414 44.649967 10.907460 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
415 44.651057 10.936047 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
416 44.632033 10.921797 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
417 44.637525 10.928231 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
418 44.588975 10.953107 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
419 44.542617 10.943059 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
420 44.667212 10.938491 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
421 44.658389 10.930665 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
422 44.639677 10.958649 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
423 44.652534 10.931085 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
424 44.666557 10.913467 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
425 44.655052 10.895586 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
426 44.857534 11.205391 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
427 44.669187 10.901785 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
428 44.637011 10.903547 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
429 44.638285 10.894099 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
430 44.500456 11.021603 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
431 44.624223 10.973547 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
432 44.580871 10.919996 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
433 44.636391 10.935298 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
434 44.637602 10.909784 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
435 44.647885 10.927507 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
436 44.647346 10.929423 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
437 44.696272 10.917355 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
438 44.631904 10.899614 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
439 44.621012 10.917444 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
440 44.642964 10.898701 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
441 44.611158 10.892885 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
442 44.644965 10.924770 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
443 44.643622 10.924285 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
444 44.604908 10.864639 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
445 44.628366 10.833977 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
446 44.645527 10.929868 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
447 44.675251 11.032612 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
448 44.644582 10.916699 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
449 44.684926 10.967801 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
450 44.704257 10.946627 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
451 44.643125 10.923329 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
452 44.644201 10.921690 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
453 44.653741 10.915598 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
454 44.635764 10.971245 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
455 44.632720 10.904139 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
456 44.621414 10.938813 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
457 44.667430 10.911528 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
458 44.639686 10.959344 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
459 44.646389 10.918171 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
460 44.642272 10.911903 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
461 44.631749 10.916527 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
462 44.617164 10.871696 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
463 44.654557 10.914575 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
464 44.899278 11.064949 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
465 44.617010 10.924227 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
466 44.650766 10.895095 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
467 44.654628 10.929789 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
468 44.639516 10.937508 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
469 44.606553 10.863299 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
470 44.651742 10.927013 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
471 44.655270 10.962604 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
472 44.640399 10.963117 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
473 44.643971 10.931975 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
474 44.641140 10.967674 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
475 44.647224 10.937482 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
476 44.578913 10.938206 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
477 44.629040 10.975422 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
478 44.627388 10.947458 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
479 44.585900 10.971445 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
480 44.627402 10.891416 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
481 44.628293 10.922684 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
482 44.850090 11.065451 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
483 44.585973 10.971270 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
484 44.670502 10.934840 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
485 44.662205 10.929626 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
486 44.645877 10.928974 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
487 44.653078 10.913648 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
488 44.714071 10.898405 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
489 44.647058 10.842760 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
490 44.615921 10.927205 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
491 44.636657 10.910483 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
492 44.601415 10.977811 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
493 44.602597 10.971684 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
494 44.627301 10.903417 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
495 44.641374 10.919607 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
496 44.620273 10.890021 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
497 44.649934 10.932892 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
498 44.640750 10.819774 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
499 44.659224 10.892006 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
500 44.602907 10.970402 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
501 44.657704 10.913445 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
502 44.885152 11.052974 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
503 44.635985 10.956004 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
504 44.638667 10.931792 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
505 44.638321 10.908776 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
506 44.730828 10.925050 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
507 44.641862 10.832317 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
508 44.595792 10.973233 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
509 44.586460 10.971802 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
510 44.547036 10.791965 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
511 44.599069 10.980159 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
512 44.601714 10.971095 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
513 44.635966 10.934109 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
514 44.543522 10.781224 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
515 44.527046 10.874341 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
516 44.628281 10.896484 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
517 44.630239 10.974414 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
518 44.537016 10.791756 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
519 44.629612 10.951159 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
520 44.631288 10.903670 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
521 44.627062 10.918328 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
522 44.630385 10.922742 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
523 44.645988 10.925689 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
524 44.890527 10.902993 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
525 44.688721 10.965529 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
526 44.643863 10.925188 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
527 44.652394 10.941063 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
528 44.645791 10.920157 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
529 44.634697 10.906682 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
530 44.666354 10.935281 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
531 44.640826 10.908093 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
532 44.646686 10.932939 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
533 44.617017 10.932033 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
534 44.638480 10.899030 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
535 44.646026 10.846565 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
536 44.639138 10.915636 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
537 44.635558 10.907146 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
538 44.642117 10.964191 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
539 44.677450 11.040029 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
540 44.659502 10.901343 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
541 44.626907 10.904886 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
542 44.628163 10.893693 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
543 44.643637 10.929737 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
544 44.636492 10.962648 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
545 44.654604 10.959821 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
546 44.613852 10.887416 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
547 44.621478 10.909658 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
548 44.638130 10.973288 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
549 44.638736 10.965669 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
550 44.550152 10.924810 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
551 44.629734 10.970472 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
552 44.645031 10.901825 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
553 44.648266 10.909767 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
554 44.625685 10.944142 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
555 44.600149 10.860586 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
556 44.682634 10.907414 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
557 44.667966 10.937350 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
558 44.655234 10.962582 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
559 44.640096 10.893330 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
560 44.674861 10.930522 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
561 44.618136 10.924923 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
562 44.535869 11.016590 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
563 44.640107 10.896095 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
564 44.650097 10.939213 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
565 44.655157 10.937415 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
566 44.660610 10.899717 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
567 44.531849 10.880748 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
568 44.631483 10.966768 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
569 44.704346 10.900756 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
570 44.646765 10.924365 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
571 44.525286 10.893328 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
572 44.653593 10.902316 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
573 44.684816 10.890356 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
574 44.630983 10.937609 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
575 44.635559 10.948633 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
576 44.563985 10.805434 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
577 44.629322 10.918539 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
578 44.652963 10.941439 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
579 44.634962 10.908556 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
580 44.655253 10.886457 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
581 44.654995 10.877398 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
582 44.645781 10.923031 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
583 44.800015 10.992203 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
584 44.622545 10.929545 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
585 44.637842 10.935338 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
586 44.627633 10.896664 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
587 44.628446 10.914559 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
588 44.637133 10.913905 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
589 44.662224 10.888894 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
590 44.633814 10.918435 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
591 44.647742 10.927925 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
592 44.616335 10.927542 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
593 44.622417 10.916021 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
594 44.697617 10.905624 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
595 44.670082 10.869722 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
596 44.637409 10.949981 1.26791 1 3.04286 21.33838 0 7.54948 3.3550 2 2 
597 44.657087 10.961335 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
598 44.618619 10.887601 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
599 44.628547 10.911876 0.71682 4 0.55814 11.9808 0 0.97351 9.3325 3 1 
600 44.672752 10.933463 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
601 44.656381 10.903127 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
602 44.633656 10.899052 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
603 44.637533 10.913619 2.18337 3 2.86092 12.87719 0 9.76457 7.3525 1 2 
604 44.631074 10.951644 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
605 44.535858 10.814282 6.17007 1 7.85673 37.57603 0 6.59389 3.7975 4 4 
606 44.546610 10.777632 1.61198 2 1.87511 14.73976 0 4.65248 5.3325 5 1 
